index,Smiles_unify,value,property,scaffold_train_test_label,random_train_test_label
30,N#Cc1c(-c2cccc(NC(=O)C[C@@H]3CCCN3)c2)cc(-c2ccc(F)cc2O)nc1NC(=O)c1ccco1,2.29,logd,test,train
31,NC12CCCC1Cc1ccccc12,-0.28,logd,train,train
32,CC(C)N(Cc1ccccc1)C(=O)CN1C(=O)C(Nc2cccc(C(=O)O)c2)c2nnc(-c3ccccc3)n2-c2ccccc21,0.44,logd,test,train
33,CC(C)N(Cc1ccccc1)C(=O)CN1C(=O)C(Nc2ccccc2)c2nnc(-c3ccccc3)n2-c2ccccc21,2.82,logd,test,train
34,O=C([C@H](O)CS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCC(N2C[C@@H]3CCCN3C2=O)CC1,2.16,logd,train,train
35,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1cn(C)cn1)NC(=O)[C@@H](CC(=O)N1CCOCC1)Cc1ccccc1,3.71,logd,train,train
36,COc1ccc(NC(=O)[C@H]2CN(S(C)(=O)=O)C[C@@H]2C(=O)Nc2ccc(-n3ccccc3=O)cc2F)cc1Cl,1.9,logd,train,train
37,O=C(Nc1ccc(Cl)cc1)[C@H]1CN(CCO)C[C@@H]1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,1.8,logd,train,train
38,Cc1cccc(N2CCN(CCCCCCN3CCN(c4ccccc4)CC3)CC2)c1,3.53,logd,train,train
39,Cc1cccc(N2CCN(CCCCCCN3CCN(c4cccc(C)n4)CC3)CC2)c1,2.46,logd,test,train
40,CC[C@@H](C)NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc2c3c(cn(CC)c3c1)CCS(=O)(=O)N2C,1.08,logd,train,test
41,COc1ccccc1Oc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1cc[n+]([O-])cc1)CC2,0.5,logd,train,train
42,CC(=O)Nc1cc(-c2cncc(O)c2)nc(-n2nc(C)cc2C)n1,2.4,logd,train,train
43,Cn1c2c(c(=O)n1Cc1ccccc1)CCNCC2,0.0,logd,train,train
44,CNC(=O)c1ccc(O[C@@H](C)C(=O)N2CCN(C(=O)c3ccccc3)C[C@H]2C)c(OC)c1,1.0,logd,train,train
45,C[n+]1ccn(CCBr)c1/C=N/O,-2.44,logd,train,train
46,Cc1[nH]c2ccc(Cl)cc2c(=O)c1Br,2.02,logd,train,train
47,c1ccccc1,2.13,logd,train,test
48,Cc1ccc(-c2c(C)c(CNC3CCCC3)nn2-c2ncccc2C(F)(F)F)cn1,1.9,logd,train,train
49,Cc1ncc(-c2c(C)c(CNC3CCCC3)nn2-c2ncccc2Cl)cc1F,2.1,logd,train,train
50,Cc1ncc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)n1C(C)C,2.8899999999999997,logd,train,test
52,N#Cc1ccccc1[C@@H]1Cc2nccn2C1,1.3,logd,test,train
53,c1ccc([C@H]2Cc3nccn3C2)c(-c2ncco2)c1,2.2,logd,train,test
54,CCC(c1ccncc1)n1[nH]c(=O)c2[nH]c3cc(Cl)ccc3c(=O)c2c1=O,0.6,logd,train,train
55,CC(CS(C)(=O)=O)OCn1cc[n+](C)c1/C=N/O,-2.66,logd,train,test
56,CC(CCC[N+](=O)[O-])OCn1cc[n+](C)c1/C=N/O,-2.11,logd,train,train
57,O=C(NCCn1c(O)nc2ccccc21)OCc1cc2c(cc1Cl)OCO2,3.2,logd,train,train
60,CC(C)NCC(O)COc1cccc2ccccc12,1.284,logd,train,train
61,O=c1c2c([nH]c3c(F)ccc(F)c13)CCCC2,1.3,logd,train,train
63,Brc1cccc(Br)c1N(CC1CC1)C1=NCCN1,-1.12,logd,test,test
64,Cc1ccc(C(=O)N(CC(=O)Nc2ncc(-c3ccc(N)cc3)s2)Cc2ccccc2)cn1,3.4,logd,train,train
65,Cc1cc(Nc2ccc(C(C)C)cc2)n2ncnc2n1,3.0,logd,train,train
66,Cc1cc(Nc2ccc3c(c2)OCO3)n2ncnc2n1,1.6,logd,train,test
67,COc1ccc(C[C@H](NC(=O)N2CCN(C)CC2)C(=O)N[C@@H](Cc2cscn2)C(=O)N[C@@H](CC2CCCCC2)[C@@H](O)[C@@H](O)CC(C)C)cc1,3.38,logd,train,test
68,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,2.1,logd,train,train
69,CC(C)(C)c1ccc2[nH]c3c(c(=O)c2c1)CCCC3,2.8,logd,train,train
70,CC(=O)N(Cc1c[nH]cn1)c1ccc(-c2nc3ccccc3s2)cc1,2.1,logd,test,train
71,CCN(Cc1c[nH]cn1)c1ccc(-c2ccc(F)cc2)cc1F,3.4,logd,train,train
72,NCc1csc(NC(=O)c2ccon2)n1,-0.1,logd,train,test
73,Cn1nc(C(C)(C)C)cc1C(=O)Nc1nc(CN)cs1,1.6,logd,train,train
74,COc1ccc(-c2cccn3nc(Nc4ccc(C(=O)O)cc4)nc23)cc1,1.01,logd,train,train
77,CNC[C@@H]1CC[C@@]2(NC)c3ccccc3C[C@H]2C1,-2.65,logd,train,train
78,Cc1cc(COc2cc(F)c(F)c(F)c2)nc(-c2ccccn2)n1,3.4,logd,train,test
79,COC1(COc2cc(COc3ccc(F)c(F)c3F)nc(-c3ccccn3)n2)COC1,3.5,logd,train,train
80,CC(Oc1cccc(C(=O)N(C)C)c1)C(=O)N1CCN(C(=O)c2ccccc2)C[C@H]1C,1.0,logd,train,train
81,Cc1cc(Nc2ccc(C(F)(F)F)cc2)n2ncnc2n1,2.5,logd,train,train
82,CCN(CC)CC(=O)NC1CCc2ccccc21,1.881,logd,train,train
83,NCC(=O)NC[C@H]1CC[C@]2(CC1)OO[C@]1(O2)C2CC3CC(C2)CC1C3,3.4,logd,train,train
84,CN1CCN(C(=O)NC[C@H]2CC[C@]3(CC2)OO[C@]2(O3)C3CC4CC(C3)CC2C4)CC1,4.5,logd,train,test
85,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)CC3OC1CC(N2CCOCC2)C(O)C(C)O1,2.31,logd,train,train
87,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,0.23,logd,train,train
88,COc1cc2c(cc1OC)CN(CCCNC(=O)c1cc(C)ccc1OC)CC2,2.7,logd,train,train
89,Cc1cccc2[nH]c3c(c(=O)c12)CCCC3,2.1,logd,train,train
90,Cc1ccc2c(=O)c3c([nH]c2c1)CCC(C)(C)C3,2.4,logd,train,train
91,CCCC(CC1(C(=O)NC2(CO)Cc3ccccc3C2)CCCC1)C(=O)O,1.1,logd,train,train
92,Oc1nc2c(O)ccc(CCNCCCOCCSCCc3ccccc3)c2s1,1.73,logd,test,test
93,C[C@@H](Cc1ccccc1)OCCCS(=O)(=O)CCNCCc1ccc(O)c2nc(O)sc12,1.81,logd,train,test
94,O=S(=O)(c1cc(Cl)c(F)c(Cl)c1)N1[C@H](CO)CC[C@@H]1c1ccc(F)cc1,3.8,logd,train,train
95,Cc1cc(S(=O)(=O)N2[C@H](CO)CC[C@@H]2c2ccc(F)cc2)cc(Cl)c1F,3.6,logd,train,train
96,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(Cl)c1,2.93,logd,test,train
97,Cc1nc2cc3ccccc3cc2c(=O)o1,2.8,logd,train,train
98,O=C(NCCCl)N(C1CCCCC1)C1CC1,3.2,logd,train,train
99,N#Cc1ccc(C(=O)c2c[nH]c3ncc(-c4cnn(C5CCNCC5)c4)cc23)c(Cl)c1,1.2,logd,train,train
100,C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,-0.02,logd,train,train
101,O=C(O)CCCOc1cccc(CCCCCCOc2cc(-c3ccccc3)cc(-c3ccccc3)c2)c1CCC(=O)O,0.7,logd,test,test
102,Cc1cn([C@H]2CCCN(Cc3ccc(C(=O)O)c(Oc4cccc(F)c4)c3)C2)c(=O)[nH]c1=O,-1.0150000000000001,logd,train,train
103,CCO/N=C1/C=C(C#Cc2ccccn2)CCC1F,2.1,logd,train,train
104,C[C@@H]1CN(c2cc(=O)c3cc(C(=O)N4CCOCC4)cc(CN4CCOc5c(F)cccc54)c3o2)CCO1,1.8,logd,train,test
105,C[C@@H]1CN(c2cc(=O)c3cc(C(=O)N4CCOCC4)cc(CN4CCOc5ccc(F)cc54)c3o2)CCO1,2.0,logd,train,train
106,N#Cc1c(=O)c2sc3cc(F)ccc3c2n2c1[nH]c1ccccc12,3.2,logd,train,train
107,N#Cc1c(Cl)c2ccc(F)cc2n2c1nc1ccccc12,6.05,logd,test,train
108,C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@@H](Cc2ccccc2)NC(=O)CCCCCn2cc(CO)nn2)CSSC[C@@H](C(=O)N[C@H](CO)[C@@H](C)O)NC1=O,-3.59,logd,train,test
109,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,-2.52,logd,train,test
110,c1ccc(N2CCN(CCCCCCN3CCN(c4ccccn4)CC3)CC2)nc1,1.33,logd,train,train
111,CCCCCCCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,1.65,logd,test,train
112,Nc1nc(O)c2nc(N)n(Cc3ccccc3)c2n1,0.58,logd,train,train
113,CC(C)NCC(O)COc1cccc2cccc(O)c12,1.4,logd,train,train
114,COc1cc2[nH]c(C)cc(=O)c2cc1Cl,1.95,logd,train,test
115,Cc1[nH]c2c(Cl)cccc2c(=O)c1-c1ccccc1,2.6,logd,test,train
116,C[n+]1ccn(CCCNS(=O)(=O)c2ccccc2)c1/C=N/O,-1.89,logd,train,train
117,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(C(F)(F)F)c2)c(F)c(N2CCCC2=O)c1,2.98,logd,train,train
118,COC12[C@@H]3N[C@@H]3CN1C1=C(C(=O)C(Nc3ccc(S(N)(=O)=O)cc3)=C(C)C1=O)[C@@H]2COC(N)=O,-0.52,logd,train,train
119,C[n+]1ccn(CCNS(=O)(=O)C(F)(F)F)c1/C=N/O,-1.2,logd,train,train
120,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCCNC(N)=O)C(C)C,4.2,logd,train,train
121,Cc1ccc2nc(O)n(C3CCN(C(=O)OCc4cc5c(cc4Cl)OCO5)CC3)c2c1,3.4,logd,train,train
122,Cc1ccc2nc(O)n(C3CCN(Cc4cc5c(cc4Cl)OCO5)CC3)c2c1,2.6,logd,test,train
123,O=C(NO)C(Cc1ccccc1)C(=O)NCc1ccc(F)cc1,1.2,logd,test,train
124,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-n3ccnc3)cc2)CC1,2.39,logd,train,test
125,COc1ccccc1N1CCN(CCCNC(=O)c2ccc3nonc3c2)CC1,2.34,logd,train,train
126,COc1ccc(N2CCN(CCCCNC(=O)c3ccc4nonc4c3)CC2)cc1,2.41,logd,train,test
127,COc1ccc(-c2nc3cc(F)c(F)cc3n2[C@H](C(=O)N[C@H]2CC[C@H](C(=O)O)CC2)C2CCCCC2)c(Cl)n1,2.05,logd,train,train
128,O=C(O)Cc1ccccc1Nc1c(Cl)ccc(O)c1Cl,0.72,logd,train,train
129,O=S1(=O)c2ccccc2CN1c1cc(F)cc(Oc2cccnc2)c1,3.12,logd,train,train
130,N#C[C@H](Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)NC(=O)[C@@H]1CNCCCO1,2.8,logd,train,test
131,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,-2.0700000000000003,logd,train,test
132,COc1cc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)[C@H](C)C2)ccc1C1CC1,3.5,logd,train,train
133,Cc1c(CNC2CCCC2)nn(-c2ncccc2Cl)c1-c1cccnc1,1.3,logd,train,train
134,CCc1ccc(-c2c(C)c(CNC3CCCC3)nn2-c2ncccc2Cl)cn1,2.0,logd,train,train
135,Cc1c(S(=O)(=O)c2ccc(=O)[nH]n2)oc2ccc(Cl)cc12,2.46,logd,train,test
136,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCC/N=C(/NC)NC#N)C(C)C,4.4,logd,train,train
138,Fc1ncccc1OC[C@@H]1CCN1,-1.43,logd,test,test
139,CN1CCC[C@H]1COc1cnc(Cl)c(-c2ccnc(F)c2)c1,1.6,logd,train,train
140,c1ccc(Cc2ncc3c(n2)CCNCC3)cc1,0.2,logd,test,test
141,CCCNc1nc2ccccc2c(=O)o1,2.4,logd,train,train
142,COC12[C@@H]3N[C@@H]3CN1C1=C(C(=O)C(Nc3ccc(C)cc3)=C(C)C1=O)[C@@H]2COC(N)=O,1.86,logd,train,train
143,CC(C)c1nc(-c2cccnc2)c(-c2ccc(F)cc2)n1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-],-0.43,logd,train,train
144,CCOC(=O)CCCNc1nc2ccccc2c(=O)o1,2.3,logd,train,train
147,CCCC[C@H](N[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCNc1n[nH]c(N)n1)C(C)C,4.2,logd,train,train
150,CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)nc3)c2)cc1,2.5,logd,train,train
151,O=C(N[C@@H]1CCC[C@H](O)C1)c1noc(-c2ccc(C(F)(F)F)cc2)c1CNC1CC1,4.5,logd,train,train
152,COCCN(C)Cc1c(C(=O)N[C@@H]2CCC[C@H](O)C2)noc1-c1ccc(C(F)(F)F)cc1,4.0,logd,train,train
153,O=C(CNC(=O)c1nccc(O)c1O)NCc1ccccc1,0.01,logd,train,test
154,COc1ccc(C(=O)/C=C/c2ccc(O)c(CN3CCN(c4ccnc5cc(Cl)ccc45)CC3)c2)c(OC)c1,5.3,logd,train,train
155,CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OC)nn2)c(=O)n3Cc2c(F)cccc2F)cc1,1.27,logd,train,train
156,COCCN(C)Cc1c(-c2ccc(NC(=O)NOC)cc2)sc2c1c(=O)n(-c1ccccn1)c(=O)n2Cc1c(F)cccc1F,1.62,logd,test,test
157,CCOCCn1c(=O)c2c(CN(C)CCOC)c(-c3ccc(NC(=O)NOC)cc3)sc2n(Cc2c(F)cccc2F)c1=O,2.49,logd,train,train
158,CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)CCn2ccnn2)c(=O)n(-c2ccccc2)c(=O)n3Cc2c(F)cccc2F)cc1,2.62,logd,train,train
159,CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)Cc2cccnc2)c(=O)n(-c2ccccc2)c(=O)n3Cc2c(F)cccc2F)cc1,3.15,logd,test,train
160,CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)Cc2ccccc2)c(=O)n(-c2ccccc2)c(=O)n3Cc2c(F)cccc2F)cc1,3.64,logd,test,train
161,C[n+]1ccn(CCS(C)(=O)=O)c1/C=N/O,-3.5,logd,train,train
162,O=C(OCc1cc2c(cc1Cl)OCO2)N1CCC2(CC1)C(=O)NCN2c1ccccc1,2.9,logd,train,train
163,O=C(O)c1ccc(NC(=O)[C@H](C2CCCCC2)n2c(-c3ccc(Cl)cc3)nc3cc(F)c(F)cc32)cc1,3.06,logd,train,test
164,O=C(Nc1ccc(OC2(C(=O)O)CC2)cc1F)[C@H](C1CCCCC1)n1c(-c2ccc(Cl)cc2)nc2cc(F)c(F)cc21,2.32,logd,test,train
165,O=C(Nc1ccc(-c2nnn[nH]2)cc1F)[C@H](C1CCCCC1)n1c(-c2ccc(Cl)cc2)nc2cc(F)c(F)cc21,2.96,logd,test,train
166,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CCN(C(=O)N2CCNCC2)CC1,2.0,logd,train,train
167,O=C(O)CCc1ccc(OCc2cccc(-c3nccs3)c2)cc1,2.11,logd,train,test
168,N#Cc1c(N)[nH]c2ccc(Oc3ccc(NC(=O)CN)cc3)cc12,1.6,logd,train,train
169,CCn1c(N)c(C#N)c2cc(Oc3ccc(NC(=O)CN)cc3)ccc21,2.0,logd,train,test
170,O=C(N[C@@H](Cc1ccccc1)C(=O)NCc1ccccc1)c1nccc(O)c1O,0.9,logd,test,train
171,N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(Cl)cc1-c1ccn[nH]1,1.6,logd,train,train
172,N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(C(F)(F)F)cc1-c1ccncn1,0.9,logd,train,train
173,O=S(=O)(Nc1nncs1)c1cc(Cl)c(Oc2ccc(C(F)(F)F)cc2-c2ccnnc2)cc1F,0.8,logd,train,train
174,Nc1n[nH]cc1-c1cc(C(F)(F)F)ccc1Oc1cc(F)c(S(=O)(=O)Nc2nncs2)cc1Cl,0.9,logd,train,train
175,CN1CC(n2nccc2-c2cc(Cl)ccc2Oc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)C1,1.0,logd,train,train
176,CCC(C)CNC(=O)C[C@H](O)C(CC(C)C)NC(=O)C(CCCC/N=C(/S)Nc1ccccc1)NC(=O)C(Cc1cccc2ccccc12)Cc1cccc2ccccc12,6.6,logd,train,test
177,COc1ccc(-c2c(F)c(C(=O)NN3CCCCC3)nn2-c2ccccc2Cl)cc1,4.01,logd,train,train
180,O=C(OCC1CCN(CC2CCC(C(=O)O)C2)CC1)c1c2n(c3ccccc13)CCCO2,0.6,logd,train,train
181,CCCCS(=O)(=O)Nc1ccc(CN2CCC(CNC(=O)c3c4n(c5ccccc35)CCCO4)CC2)cc1,2.2,logd,train,train
182,CS(=O)(=O)Nc1ccc(CN2CCC(CNC(=O)c3c4n(c5ccccc35)CCCO4)CC2)cc1,1.0,logd,train,train
183,COc1nc(NC(=O)C(C)(C)NC(=O)c2ccc3c(C4CCCC4)c(-c4cnccn4)n(C)c3c2)ccc1/C=C/C(=O)O,2.4,logd,test,train
184,COc1ccc2ncc(=O)n(C[C@H](N)[C@H]3CC[C@H](NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1,-0.36,logd,train,train
185,N[C@@H](Cn1c(=O)cnc2ccc(F)cc21)[C@H]1CC[C@H](NCc2ccc3c(n2)NC(=O)CO3)CC1,-0.41,logd,train,train
186,Cc1c(F)cccc1C(=O)Nc1ccccn1,2.6,logd,test,train
187,Cc1noc(C)c1S(=O)(=O)Nc1c(N2CCC(N(C)Cc3ccc(OC(F)F)cc3)CC2)c(=O)c1=O,0.2,logd,train,test
188,CCCC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)Cc3ccccc3Cl)CC2)nc1C,3.1,logd,train,train
189,Cc1nn(Cc2ccncc2)c(-c2ccc(F)cc2)c1-c1ccc2c(c1)NC(=O)CO2,2.2,logd,train,test
190,Cc1nn(CC(F)(F)CCO)c(-c2ccc(F)cc2)c1-c1ccc2c(c1)NC(=O)CO2,2.11,logd,test,train
191,COc1cnc2ccc(=O)n(CCN3CCC(c4nc5cc(C(F)(F)F)ccc5[nH]4)CC3)c2c1,4.0,logd,train,train
192,Fc1cnc(N2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)nc1,4.9,logd,train,train
193,COCCOc1nc(C2CC2)c(C(=O)N[C@H]2C3CC4CC2C[C@](O)(C4)C3)s1,2.2,logd,train,test
194,CCOc1nc(C2CC2)c(C(=O)N[C@H]2C3CC4CC2C[C@](O)(C4)C3)s1,2.9,logd,train,test
195,CN(C)c1nc([C@H]2CCCO2)c(C(=O)N[C@H]2C3CC4CC2C[C@](O)(C4)C3)s1,2.7,logd,train,test
196,O=C(NC1C2CC3CC1CC(O)(C3)C2)c1scnc1[C@H]1CCCO1,1.6,logd,train,train
197,COC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1ccc([C@H]2CC[C@H](c3ccc(NC(=O)[C@@H]4CCCN4C(=O)[C@@H](NC(=O)OC)C(C)C)cc3)N2c2ccc(F)cc2)cc1)C(C)C,4.6,logd,train,train
198,N#Cc1ccc(C(C(=O)N2CCN(c3ccc(C(F)(F)F)cn3)CC2)c2cccnc2)cc1,3.5,logd,train,train
199,COc1cnc2ccc(=O)n(CCN3CCN(c4nc5cc(C(F)(F)F)ccc5[nH]4)CC3)c2c1,2.8,logd,train,train
200,O=c1ccc2ncc(F)cc2n1CCN1CCN(c2nc3cc(C(F)(F)F)ccc3[nH]2)CC1,3.7,logd,train,train
201,COc1cnc2ccc(=O)n(CCN3CCC(c4nc5cc(Cl)c(F)cc5[nH]4)CC3)c2c1,4.0,logd,train,train
202,O=c1[nH]c2ccccc2c2ccsc12,2.65,logd,train,train
203,COc1ccc(NC(=O)/C=C/CN(C)C)cc1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,3.6,logd,train,train
204,Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1CCN(C[C@@H](O)CO)CC2,2.36,logd,train,test
205,Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1CCN(C(CO)CO)CC2,2.64,logd,train,train
206,COc1ccc(C(=O)O)cc1-c1ccc(C#CCO)s1,0.79,logd,test,train
207,COc1cc(C)c(-c2noc(=O)[nH]2)cc1-c1ccc(C#CCO)s1,1.9,logd,train,train
208,COc1cc(C)c(-c2ncc[nH]2)cc1-c1ccc(C#CCO)s1,3.6,logd,test,test
209,C=CC(=O)N1CC[C@@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)C1,2.91,logd,train,train
210,C=CC(=O)N1C[C@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)[C@@H](C(F)(F)F)C1,3.0,logd,train,train
211,C#CCCn1cc(Nc2nc(OC[C@H]3CN(C(=O)C=C)C[C@@H]3OC)c3c(Cl)c[nH]c3n2)cn1,3.0,logd,train,train
212,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,0.66,logd,test,train
213,O=C1CCCN1Cc1c(F)cc(-n2nc(C(F)(F)F)c3c2CCOC3)cc1F,2.5,logd,test,train
214,O=C1CCCN1Cc1ccc(-n2nc(C(F)(F)F)c3c2COCC3)cc1,2.6,logd,train,train
215,COC(=O)c1ccc2nc(NC(C)=O)sc2c1,1.5,logd,train,train
216,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1cscn1)NC(=O)[C@@H](CC(=O)N1CCN(C)CC1)Cc1ccccc1,4.12,logd,train,train
217,C/N=C(\S)NCCCCC(NC(=O)C(CC(=O)N1CCOCC1)Cc1cccc2ccccc12)C(=O)NC(CC(C)C)[C@@H](O)CC(=O)N1CCOC(CCN)C1,2.43,logd,train,train
218,O=C(NN1CCCCC1)c1nn(-c2ccc(Cl)cc2Cl)c(-c2ccc(Cl)cc2)c1Br,5.38,logd,train,train
219,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cn1ccnc1)NC(=O)[C@@H](CC(=O)N1CCOCC1)Cc1ccccc1,3.79,logd,train,train
220,C[C@@H]1c2nnc(-c3csc(-c4ccccc4)n3)n2CCN1C(=O)c1ccc(F)cc1,3.4,logd,train,train
221,Cc1nc(C)c(-c2ccc(-c3ccc(CC(=O)O)cc3Cl)c(Cl)c2)nc1C(N)=O,1.0,logd,train,train
222,Cc1nc(C)c(-c2ccc(-c3ccc(CC(=O)O)c(Cl)c3)cc2)nc1C(N)=O,0.3,logd,train,train
223,Cc1nc(C)c(-c2ccc(-c3ccc(CC(=O)O)cc3)c(Cl)c2)nc1C(N)=O,0.6,logd,train,test
224,O=c1c2c([nH]c3cc(C(F)(F)F)ccc13)CCC2,2.3,logd,train,train
225,Cc1cccc2c(=O)c3c([nH]c12)CCCC3,1.9,logd,train,test
226,COC(=O)c1ccc(-c2c(Cl)cc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)cc2Cl)cc1,3.1,logd,train,train
